,Site_name,Project_name,Workbook_name,Dashboard_name,Sheet_name,Datasource_name,Database_name,Database_connection,Number of columns,Column_name,Table_name
387,890Portal,Default,Peakon FS,Dashboard 1,Opinion,FS Comments (Comments ACIS  FS with Attrition),Comments ACIS  FS with Attrition.xlsx,excel-direct,3,"Sentiment,Date,Driver","'FS Comments$','FS Comments$','FS Comments$'"
388,890Portal,Default,Peakon FS,Dashboard 1,Engagement,FS Comments (Comments ACIS  FS with Attrition),Comments ACIS  FS with Attrition.xlsx,excel-direct,3,"Sentiment,Date,Driver","'FS Comments$','FS Comments$','FS Comments$'"
389,890Portal,Default,Peakon FS,Dashboard 1,Growth,FS Comments (Comments ACIS  FS with Attrition),Comments ACIS  FS with Attrition.xlsx,excel-direct,3,"Sentiment,Date,Driver","'FS Comments$','FS Comments$','FS Comments$'"
390,890Portal,Default,Peakon FS,Dashboard 1,Recognition,FS Comments (Comments ACIS  FS with Attrition),Comments ACIS  FS with Attrition.xlsx,excel-direct,3,"Sentiment,Date,Driver","'FS Comments$','FS Comments$','FS Comments$'"
391,890Portal,Default,Peakon FS,Dashboard 2,Top Promoters,FS Comments (Comments ACIS  FS with Attrition),Comments ACIS  FS with Attrition.xlsx,excel-direct,6,"Sentiment,Score,Month,Date,Driver,Question","'FS Comments$','FS Comments$','FS Comments$','FS Comments$','FS Comments$','FS Comments$'"
392,890Portal,Default,Peakon FS,Dashboard 2,Summary,FS Comments (Comments ACIS  FS with Attrition),Comments ACIS  FS with Attrition.xlsx,excel-direct,6,"Sentiment,Score,Month,Date,Driver,Question","'FS Comments$','FS Comments$','FS Comments$','FS Comments$','FS Comments$','FS Comments$'"
393,890Portal,Default,Peakon FS,Dashboard 2,Chart,FS Comments (Comments ACIS  FS with Attrition),Comments ACIS  FS with Attrition.xlsx,excel-direct,6,"Sentiment,Score,Month,Date,Driver,Question","'FS Comments$','FS Comments$','FS Comments$','FS Comments$','FS Comments$','FS Comments$'"
394,890Portal,Default,Peakon FS,Dashboard 2,Data View,FS Comments (Comments ACIS  FS with Attrition),Comments ACIS  FS with Attrition.xlsx,excel-direct,6,"Sentiment,Score,Month,Date,Driver,Question","'FS Comments$','FS Comments$','FS Comments$','FS Comments$','FS Comments$','FS Comments$'"
395,890Portal,Default,Peakon FS,Dashboard 2,Score vs Quater,FS Comments (Comments ACIS  FS with Attrition),Comments ACIS  FS with Attrition.xlsx,excel-direct,4,"Sentiment,Score,Month,Date","'FS Comments$','FS Comments$','FS Comments$','FS Comments$'"
396,890Portal,Default,Peakon FS,Dashboard 2,Score vs Count,FS Comments (Comments ACIS  FS with Attrition),Comments ACIS  FS with Attrition.xlsx,excel-direct,3,"Sentiment,Score,Question","'FS Comments$','FS Comments$','FS Comments$'"
397,890Portal,Default,Peakon FS,Dashboard 2,Top Detractor,FS Comments (Comments ACIS  FS with Attrition),Comments ACIS  FS with Attrition.xlsx,excel-direct,6,"Sentiment,Score,Month,Date,Driver,Question","'FS Comments$','FS Comments$','FS Comments$','FS Comments$','FS Comments$','FS Comments$'"
398,890Portal,Default,ts_background_tasks_04.01,TS Background Tasks,Backgrounder Overview,TS Background Tasks,,,4,"Started At,Completed At,Job Name,Current Datetime","TS Background Tasks Query,TS Background Tasks Query,TS Background Tasks Query,TS Background Tasks Query"
399,890Portal,Default,ts_background_tasks_04.01,TS Background Tasks,Extract Refresh Detail,TS Background Tasks,workgroup,postgres,14,"Subscription Workbook Id,Notes,Started At,Finish Code,Item Id,Completed At,Item Repository Url,Job Name,Data Connection Id,url_namespace,Item Type,Item Name,Current Datetime,Item LUID","TS Background Tasks Query,TS Background Tasks Query,TS Background Tasks Query,TS Background Tasks Query,TS Background Tasks Query,TS Background Tasks Query,TS Background Tasks Query,TS Background Tasks Query,TS Background Tasks Query,sites,TS Background Tasks Query,TS Background Tasks Query,TS Background Tasks Query,TS Background Tasks Query"
400,890Portal,Default,ts_background_tasks_04.01,TS Background Tasks,Extract Overview,TS Background Tasks,,,5,"Notes,Started At,Finish Code,Completed At,Job Name","TS Background Tasks Query,TS Background Tasks Query,TS Background Tasks Query,TS Background Tasks Query,TS Background Tasks Query"
401,890Portal,Default,Recruitment Dashboard,Dashboard,Time to hire,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,11,"Position,BU,date_posted,Status,Region,job_level,time_to_hire,Gender,Country,Source,Department","'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$'"
402,890Portal,Default,Recruitment Dashboard,Dashboard,1Sankey Chart Recruiter to Status,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,17,"Position,Status,BU,JobId,date_posted,Status,Recruiter,Region,# of Reqs,job_level,Gender,VizSide,Country,# of Applicants,Source,VizId,Department","'Recrutiment Data$',Viz,'Recrutiment Data$',Viz,'Recrutiment Data$','Recrutiment Data$',Viz,'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$',Viz,'Recrutiment Data$','Recrutiment Data$','Gender Details$',Viz,'Recrutiment Data$'"
403,890Portal,Default,Recruitment Dashboard,Dashboard,Recruitment Type,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,12,"Position,BU,job_id,date_posted,Status,Region,job_level,Gender,Country,Source,Department,Recruitment Type","'Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$','Recrutiment Data$'"
404,890Portal,Default,Recruitment Dashboard,Dashboard,Department wise Positions,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,11,"Position,BU,date_posted,Status,Region,# of Reqs,job_level,Gender,Country,Source,Department","'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$'"
405,890Portal,Default,Recruitment Dashboard,Dashboard,Reqs vs  Applicants,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,15,"Position,BU,date_posted,Status,TTF,Region,Skill Set Category,# of Reqs,job_level,Gender,Skills,Country,# of Applicants,Source,Department","'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$'"
406,890Portal,Default,Recruitment Dashboard,Dashboard,Experience wise Positions,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,12,"Position,BU,date_posted,Status,Region,job_level,Gender,Country,# of Applicants,Source,Experience (Yrs),Department","'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$','Recrutiment Data$'"
407,890Portal,Default,Recruitment Dashboard,Dashboard,1Status,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,13,"Position,Status,BU,date_posted,Status,Recruiter,Region,job_level,Gender,Country,Source,VizId,Department","'Recrutiment Data$',Viz,'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$',Viz,'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$',Viz,'Recrutiment Data$'"
408,890Portal,Default,Recruitment Dashboard,Dashboard,Gender icon,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,12,"Position,BU,job_id,date_posted,Status,Region,job_level,Gender,Country,Source,gender,Department","'Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$','Gender Details$','Recrutiment Data$'"
409,890Portal,Default,Recruitment Dashboard,Dashboard,Application Received Source,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,11,"Position,BU,date_posted,Status,Region,appl_id,job_level,Gender,Country,Source,Department","'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$'"
410,890Portal,Default,Recruitment Dashboard,Dashboard,Recruiting Funnel Movememts,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,15,"Position,# of Interviews,BU,# of Assessments,# of Hires,date_posted,Status,Region,job_level,Gender,Country,# of Applicants,Source,# of Offer,Department","'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$','Recrutiment Data$'"
411,890Portal,Default,Recruitment Dashboard,Dashboard,Job Posting Trend - Filled,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,12,"Position,BU,date_posted,Status,Region,# of Reqs,date_started,job_level,Gender,Country,Source,Department","'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$'"
412,890Portal,Default,Recruitment Dashboard,Dashboard,Time to fill,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,12,"Position,BU,date_posted,Status,date_requisition,Region,job_level,Gender,Country,Source,date_hired,Department","'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$','Recrutiment Data$'"
413,890Portal,Default,Recruitment Dashboard,Dashboard,Total Reqs Cancelled,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,11,"Position,BU,date_posted,Status,Region,# of Reqs,job_level,Gender,Country,Source,Department","'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$'"
414,890Portal,Default,Recruitment Dashboard,Dashboard,1Recruiter,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,13,"Position,Status,BU,date_posted,Status,Recruiter,Region,job_level,Gender,Country,Source,VizId,Department","'Recrutiment Data$',Viz,'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$',Viz,'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$',Viz,'Recrutiment Data$'"
415,890Portal,Default,Recruitment Dashboard,Dashboard,Total Reqs,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,11,"Position,BU,date_posted,Status,Region,# of Reqs,job_level,Gender,Country,Source,Department","'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$'"
416,890Portal,Default,Recruitment Dashboard,Dashboard,Recruiting Funnel,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,15,"Position,# of Interviews,BU,# of Assessments,# of Hires,date_posted,Status,Region,job_level,Gender,Country,# of Applicants,Source,# of Offer,Department","'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$','Recrutiment Data$'"
417,890Portal,Default,Recruitment Dashboard,Dashboard,Total Reqs Filled,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,11,"Position,BU,date_posted,Status,Region,# of Reqs,job_level,Gender,Country,Source,Department","'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$'"
418,890Portal,Default,Recruitment Dashboard,Dashboard,Total Reqs Open,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,11,"Position,BU,date_posted,Status,Region,# of Reqs,job_level,Gender,Country,Source,Department","'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$'"
419,890Portal,Default,Recruitment Dashboard,Dashboard,Job Posting Trend - Open,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,11,"Position,BU,date_posted,Status,Region,# of Reqs,job_level,Gender,Country,Source,Department","'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$'"
420,890Portal,Default,Recruitment Dashboard,Dashboard,Department wise Positions - Legends,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,11,"Position,BU,date_posted,Status,Region,# of Reqs,job_level,Gender,Country,Source,Department","'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$'"
421,890Portal,Default,Recruitment Dashboard,Dashboard,Average # Applicants,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,11,"Position,BU,date_posted,Status,Region,job_level,Gender,Country,# of Applicants,Source,Department","'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$'"
422,890Portal,Default,Recruitment Dashboard,Dashboard 2,Time to hire,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,11,"Position,BU,date_posted,Status,Region,job_level,time_to_hire,Gender,Country,Source,Department","'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$'"
423,890Portal,Default,Recruitment Dashboard,Dashboard 2,1Sankey Chart Recruiter to Status,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,17,"Position,Status,BU,JobId,date_posted,Status,Recruiter,Region,# of Reqs,job_level,Gender,VizSide,Country,# of Applicants,Source,VizId,Department","'Recrutiment Data$',Viz,'Recrutiment Data$',Viz,'Recrutiment Data$','Recrutiment Data$',Viz,'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$',Viz,'Recrutiment Data$','Recrutiment Data$','Gender Details$',Viz,'Recrutiment Data$'"
424,890Portal,Default,Recruitment Dashboard,Dashboard 2,Recruitment Type,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,12,"Position,BU,job_id,date_posted,Status,Region,job_level,Gender,Country,Source,Department,Recruitment Type","'Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$','Recrutiment Data$'"
425,890Portal,Default,Recruitment Dashboard,Dashboard 2,Department wise Positions,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,11,"Position,BU,date_posted,Status,Region,# of Reqs,job_level,Gender,Country,Source,Department","'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$'"
426,890Portal,Default,Recruitment Dashboard,Dashboard 2,Reqs vs  Applicants,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,15,"Position,BU,date_posted,Status,TTF,Region,Skill Set Category,# of Reqs,job_level,Gender,Skills,Country,# of Applicants,Source,Department","'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$'"
427,890Portal,Default,Recruitment Dashboard,Dashboard 2,Experience wise Positions,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,12,"Position,BU,date_posted,Status,Region,job_level,Gender,Country,# of Applicants,Source,Experience (Yrs),Department","'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$','Recrutiment Data$'"
428,890Portal,Default,Recruitment Dashboard,Dashboard 2,1Status,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,13,"Position,Status,BU,date_posted,Status,Recruiter,Region,job_level,Gender,Country,Source,VizId,Department","'Recrutiment Data$',Viz,'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$',Viz,'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$',Viz,'Recrutiment Data$'"
429,890Portal,Default,Recruitment Dashboard,Dashboard 2,Gender icon,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,12,"Position,BU,job_id,date_posted,Status,Region,job_level,Gender,Country,Source,gender,Department","'Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$','Gender Details$','Recrutiment Data$'"
430,890Portal,Default,Recruitment Dashboard,Dashboard 2,Application Received Source,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,11,"Position,BU,date_posted,Status,Region,appl_id,job_level,Gender,Country,Source,Department","'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$'"
431,890Portal,Default,Recruitment Dashboard,Dashboard 2,Job Posting Trend - Filled,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,12,"Position,BU,date_posted,Status,Region,# of Reqs,date_started,job_level,Gender,Country,Source,Department","'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$'"
432,890Portal,Default,Recruitment Dashboard,Dashboard 2,Time to fill,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,12,"Position,BU,date_posted,Status,date_requisition,Region,job_level,Gender,Country,Source,date_hired,Department","'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$','Recrutiment Data$'"
433,890Portal,Default,Recruitment Dashboard,Dashboard 2,Total Reqs Cancelled,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,11,"Position,BU,date_posted,Status,Region,# of Reqs,job_level,Gender,Country,Source,Department","'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$'"
434,890Portal,Default,Recruitment Dashboard,Dashboard 2,1Recruiter,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,13,"Position,Status,BU,date_posted,Status,Recruiter,Region,job_level,Gender,Country,Source,VizId,Department","'Recrutiment Data$',Viz,'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$',Viz,'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$',Viz,'Recrutiment Data$'"
435,890Portal,Default,Recruitment Dashboard,Dashboard 2,Total Reqs,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,11,"Position,BU,date_posted,Status,Region,# of Reqs,job_level,Gender,Country,Source,Department","'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$'"
436,890Portal,Default,Recruitment Dashboard,Dashboard 2,Total Reqs Filled,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,11,"Position,BU,date_posted,Status,Region,# of Reqs,job_level,Gender,Country,Source,Department","'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$'"
437,890Portal,Default,Recruitment Dashboard,Dashboard 2,Total Reqs Open,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,11,"Position,BU,date_posted,Status,Region,# of Reqs,job_level,Gender,Country,Source,Department","'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$'"
438,890Portal,Default,Recruitment Dashboard,Dashboard 2,Job Posting Trend - Open,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,11,"Position,BU,date_posted,Status,Region,# of Reqs,job_level,Gender,Country,Source,Department","'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$'"
439,890Portal,Default,Recruitment Dashboard,Dashboard 2,Department wise Positions - Legends,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,11,"Position,BU,date_posted,Status,Region,# of Reqs,job_level,Gender,Country,Source,Department","'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$'"
440,890Portal,Default,Recruitment Dashboard,Dashboard 2,Recruiting Funnel 3 (3),Recrutiment Data,Recrutiment Data.xlsx,excel-direct,13,"Position,BU,Recruiter,date_posted,Status,Region,job_level,Gender,# of Applicants,Country,Source,Stage,Department","'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$',Funnel,'Recrutiment Data$','Gender Details$',Funnel,'Recrutiment Data$'"
441,890Portal,Default,Recruitment Dashboard,Dashboard 2,Average # Applicants,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,11,"Position,BU,date_posted,Status,Region,job_level,Gender,Country,# of Applicants,Source,Department","'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$'"
