Unnamed: 0,Site_name,Project_name,Workbook_name,Dashboard_name,Sheet_name,Datasource_name,Database_name,Database_connection,Number of columns,Column_name,Table_name,Description
126,890Portal,Default,WFH Analytics Draft,Detailed Insights,MS teams Usage (3),"Sheet1 (Teams),Sheet1 (VPN)","VPN - Copy.XLSX,Teams - Copy.xlsx","excel-direct,excel-direct",7,"Teams Employee,Date,Location,Date,Time,Teams Warning Zone,Location","Sheet1,Sheet1,Sheet1,Sheet1,Sheet1,Sheet1,Sheet1","The sheet named ""MS teams Usage (3)"" contains data related to the usage of Microsoft Teams by employees, including their location, date and time of usage, and any warning zones they may have triggered. The data is sourced from two Excel files, ""VPN - Copy.XLSX"" and ""Teams - Copy.xlsx"", and is connected to Tableau using direct Excel connections. The sheet has a total of 7 columns, with duplicate columns for date and location."
127,890Portal,Default,WFH Analytics Draft,Detailed Insights,VPN Usage (3),Sheet1 (VPN),VPN - Copy.XLSX,excel-direct,5,"Date,VPN Warning Zone,VPN Employee,Time,Location","Sheet1,Sheet1,Sheet1,Sheet1,Sheet1","The sheet named ""VPN Usage (3)"" in the workbook ""WFH Analytics Draft"" provides data related to VPN usage. The data includes the date, VPN warning zone, VPN employee, time, and location. The data is sourced from the ""Sheet1"" in the ""VPN - Copy.XLSX"" database through a direct connection using the ""excel-direct"" connection. The sheet contains 5 columns and the table name for each column is ""Sheet1"". The dashboard ""Detailed Insights"" in the project ""Default"" on the site ""890Portal"" likely uses this sheet to provide insights into VPN usage."
128,890Portal,COVID-19,Covid 19 Internal V6,Executive Dashboard,Sheet 72,Clipboard_20200427T171331,Clipboard_20200427T171331.xls,excel-direct,3,"Practice,Values,Order Date","Sheet1,Sheet1,Sheet1","The sheet named ""Sheet 72"" in the Tableau workbook ""Covid 19 Internal V6"" contains data related to the COVID-19 pandemic. The data is sourced from an Excel file named ""Clipboard_20200427T171331.xls"" and the connection to the database is established through the ""excel-direct"" connection. The sheet contains 3 columns named ""Practice"", ""Values"", and ""Order Date"" with a total of 3 tables named ""Sheet1"". The purpose of the sheet is not clear from the metadata provided."
129,890Portal,COVID-19,Covid 19 Internal V6,Executive Dashboard,Top 5 Key Opportunity Group,Sheet1 (5_11_20_Key Opportunity Groups (HC)),5_11_20_Key Opportunity Groups (HC).xlsx,excel-direct,6,"KPI Key Opportunity Group,Feb 20 FTE,Industry,Account Name,KPI for Key Risk Group,COVID Forcast","Sheet1,Sheet1,Sheet1,Sheet1,Sheet1,Sheet1","The sheet named ""Top 5 Key Opportunity Group"" in the workbook ""Covid 19 Internal V6"" provides data related to key opportunity groups, their FTE count for February 2020, industry, account name, KPI for key risk group, and COVID forecast. The data is sourced from the Excel file ""5_11_20_Key Opportunity Groups (HC).xlsx"" and the connection to the database is established through the ""excel-direct"" connection. The sheet contains a total of 6 columns and the table name for each column is ""Sheet1"". The dashboard that utilizes this sheet is named ""Executive Dashboard"" and is part of the ""COVID-19"" project on the ""890Portal"" site."
130,890Portal,COVID-19,Covid 19 Internal V6,Executive Dashboard,Sheet 71,Sheet1 (Probable Sales Excel),Probable Sales Excel.xlsx,excel-direct,2,"Practice,Probable Sales","Sheet1,Sheet1","The sheet named ""Sheet 71"" in the Tableau workbook ""Covid 19 Internal V6"" is part of the ""Executive Dashboard"" in the ""COVID-19"" project on the ""890Portal"" site. The data source for this sheet is an Excel file named ""Probable Sales Excel.xlsx"" and the connection to the database is ""excel-direct"". The sheet contains two columns named ""Practice"" and ""Probable Sales"", and the table name is ""Sheet1"". Without more information about the data in the columns, it is difficult to provide a summary of the sheet with the data."
131,890Portal,COVID-19,Covid 19 Internal V6,Executive Dashboard,Sheet 51,"Sheet1 (Before and After COVID 19 New),Sheet1 (5_11_20_Executive Dashboard_FTE Count vs Projected Risk (HC))","Before and After COVID 19 New.xlsx,5_11_20_Executive Dashboard_FTE Count vs Projected Risk (HC).xlsx","excel-direct,excel-direct",7,"Account Type,Region,Before COVID 19,Date,Industry,Account Type,After COVID 19","Sheet1,Sheet1,Sheet1,Sheet1,Sheet1,Sheet1,Sheet1","The sheet named ""Sheet 51"" is a part of the Executive Dashboard in the Covid 19 Internal V6 workbook, which is a part of the COVID-19 project on the 890Portal site. The sheet uses data from two different datasources, namely ""Sheet1 (Before and After COVID 19 New)"" and ""Sheet1 (5_11_20_Executive Dashboard_FTE Count vs Projected Risk (HC))"". The data is stored in two different Excel files, namely ""Before and After COVID 19 New.xlsx"" and ""5_11_20_Executive Dashboard_FTE Count vs Projected Risk (HC).xlsx"". The connection to these files is established using the excel-direct connection. The sheet contains 7 columns, namely Account Type, Region, Before COVID 19, Date, Industry, Account Type, and After COVID 19. The data is stored in the Sheet1 table for all these columns. The summary of the data in the sheet is not provided."
132,890Portal,COVID-19,Covid 19 Internal V6,Executive Dashboard,overall roll off count (4),Sheet1 (Account Risk with Jan FTE),Account Risk with Jan FTE.xlsx,excel-direct,4,"Risk Class (copy),Region,Jan FTE,Industry","Sheet1,Sheet1,Sheet1,Sheet1","The sheet named ""overall roll off count (4)"" in the Tableau dashboard ""Executive Dashboard"" displays data from the datasource ""Sheet1 (Account Risk with Jan FTE)"" which is connected to the database ""Account Risk with Jan FTE.xlsx"" through the db connection ""excel-direct"". The sheet contains 4 columns - ""Risk Class (copy)"", ""Region"", ""Jan FTE"", and ""Industry"" - with data organized in a table format. The data appears to be related to account risk and includes information on the risk class, region, industry, and January full-time equivalent (FTE) counts."
133,890Portal,COVID-19,Covid 19 Internal V6,Executive Dashboard,Sheet 28,Sheet1 (19_05_2020 Industry Filter),19_05_2020 Industry Filter.xlsx,excel-direct,4,"Account Name,News Mentions, Impact,Industry,Region","Sheet1,Sheet1,Sheet1,Sheet1","The sheet named ""Sheet 28"" in the Tableau dashboard ""Executive Dashboard"" displays data from the datasource ""Sheet1 (19_05_2020 Industry Filter)"" which is sourced from the Excel file ""19_05_2020 Industry Filter.xlsx"". The data contains information related to account names, news mentions, impact, industry, and region. There are a total of 4 columns in the dataset. The sheet displays a summary of the data in a visual format to provide insights to the executive team. Without further information, it is difficult to provide a more detailed summary of the data."
134,890Portal,COVID-19,Covid 19 Internal V6,Executive Dashboard,Sheet 34 (2),Sheet1 (5_11_20_Executive Dashboard_FTE Count vs Projected Risk (HC)),5_11_20_Executive Dashboard_FTE Count vs Projected Risk (HC).xlsx,excel-direct,5,"Industry,Region,Account Type,Baseline FTE,Risk Class (copy)","Sheet1,Sheet1,Sheet1,Sheet1,Sheet1","The sheet named ""Sheet 34 (2)"" in the Executive Dashboard of the Covid 19 Internal V6 workbook provides data related to FTE (Full-time equivalent) count vs projected risk for different industries, regions, and account types. The data is sourced from the Sheet1 table in the 5_11_20_Executive Dashboard_FTE Count vs Projected Risk (HC).xlsx database, which is connected to Tableau using the excel-direct connection. The sheet contains 5 columns - Industry, Region, Account Type, Baseline FTE, and Risk Class (copy) - and the table name for all columns is Sheet1. The sheet is part of the COVID-19 project and is hosted on the 890Portal site."
135,890Portal,COVID-19,Covid 19 Internal V6,Executive Dashboard,over all roll off count,,,,0,,,"Unfortunately, without any information on the data or visualization present in the ""over all roll off count"" sheet, it is not possible to provide a summary of the sheet with the data."
136,890Portal,COVID-19,Covid 19 Internal V6,Executive Dashboard,Bottom 5 Key Opportunity Group,Sheet1 (5_11_20_Key Opportunity Groups (HC)),5_11_20_Key Opportunity Groups (HC).xlsx,excel-direct,6,"KPI Key Opportunity Group,Feb 20 FTE,Industry,Account Name,KPI for Key Risk Group,COVID Forcast","Sheet1,Sheet1,Sheet1,Sheet1,Sheet1,Sheet1","The sheet named ""Bottom 5 Key Opportunity Group"" in the Executive Dashboard of the Covid 19 Internal V6 workbook provides data related to key opportunity groups, their Feb 20 FTE, industry, account name, KPI for key risk group, and COVID forecast. The data is sourced from the Sheet1 of the 5_11_20_Key Opportunity Groups (HC).xlsx database, and the connection is established through excel-direct. The sheet contains a total of six columns and the table name for all columns is Sheet1. The sheet specifically focuses on the bottom 5 key opportunity groups."
137,890Portal,COVID-19,Covid 19 Internal V6,Executive Dashboard,Sheet 73,Opprtunity Breakup,Clipboard_20200514T114922.xls,excel-direct,7,"Sector,stage,CTT Sign Date,Account Type,Converted Booking,Opportunity Type,Account Name","Sheet1,Sheet1,Sheet1,Sheet1,Sheet1,Sheet1,Sheet1","The sheet named ""Sheet 73"" in the workbook ""Covid 19 Internal V6"" provides data from the datasource ""Opportunity Breakup"" which is stored in the database ""Clipboard_20200514T114922.xls"". The data contains information on seven columns - Sector, Stage, CTT Sign Date, Account Type, Converted Booking, Opportunity Type, and Account Name. The table name for all the columns is ""Sheet1"". This sheet is a part of the Executive Dashboard in the COVID-19 project on the 890Portal site. Without further information on the data, it is difficult to provide a detailed summary."
138,890Portal,COVID-19,Covid 19 Internal V6,Account Risk,Sheet 34 (3),Sheet1 (5_11_20_Executive Dashboard_FTE Count vs Projected Risk (HC)),5_11_20_Executive Dashboard_FTE Count vs Projected Risk (HC).xlsx,excel-direct,12,"FTE Change,Industry,Conditional Formating Risk Class,Risk Class,Blank Abc column,Region,Predicted FTE,Account Type,Baseline FTE,0,Country,Account","Sheet1,Sheet1,Sheet1,Sheet1,Sheet1,Sheet1,Sheet1,Sheet1,Sheet1,Sheet1,Sheet1,Sheet1","The sheet named ""Sheet 34 (3)"" in the workbook ""Covid 19 Internal V6"" contains data related to FTE count and projected risk for various accounts. The data is sourced from an Excel file named ""5_11_20_Executive Dashboard_FTE Count vs Projected Risk (HC)"" through a direct connection. The sheet has 12 columns with names such as FTE Change, Industry, Risk Class, Region, Predicted FTE, Account Type, Baseline FTE, Country, and Account. The data is organized in a table named ""Sheet1"" and includes conditional formatting for risk classification. The dashboard created using this data is called ""Account Risk"" and is part of the ""COVID-19"" project in the ""890Portal"" site."
139,890Portal,COVID-19,Covid 19 Internal V6,Account Risk,Sheet 48,Sheet1 (5_11_20_Account Risk_Company Name),5_11_20_Account Risk_Company Name.xlsx,excel-direct,9,"Conditional Formating Risk Class,Industry,Risk Class,News Mentions, Impact,Country,Account,Region,Account Type,Blank Abc column","Sheet1,Sheet1,Sheet1,Sheet1,Sheet1,Sheet1,Sheet1,Sheet1,Sheet1","The sheet named ""Sheet 48"" in the Tableau dashboard ""Account Risk"" displays data related to account risk for various companies. The data is sourced from an Excel file named ""5_11_20_Account Risk_Company Name.xlsx"" and the database connection is established through the ""excel-direct"" connection. The sheet contains 9 columns with names such as ""Conditional Formatting Risk Class"", ""Industry"", ""Risk Class"", ""News Mentions"", ""Impact"", ""Country"", ""Account"", ""Region"", ""Account Type"", and ""Blank Abc column"". The table name for all columns is ""Sheet1"". The data in the sheet is likely used to analyze and visualize account risk for different companies based on various factors such as industry, location, and impact."
140,890Portal,COVID-19,Covid 19 Internal V6,Account Risk,Sheet 48 (3),Sheet1 (5_11_20_Account Risk_Company Name),5_11_20_Account Risk_Company Name.xlsx,excel-direct,9,"Conditional Formating Risk Class,Industry,Risk Class,Country,Account,Region,Blank cell,Account Type,Blank Abc column","Sheet1,Sheet1,Sheet1,Sheet1,Sheet1,Sheet1,Sheet1,Sheet1,Sheet1","The sheet contains data related to account risk for various companies. The data includes information on the industry, country, region, account type, and ABC classification. The risk class is also included and has been formatted using conditional formatting. There are some blank cells in the data, which may need to be addressed. The data is sourced from an Excel file and is connected directly to Tableau."
