,Site_name,Project_name,Workbook_name,Dashboard_name,Datasource_name,Database_name,Database_connection,Column_name,Table_name
516,890Portal,Default,WFH Analytics Draft,Detailed Insights,Sheet1 (VPN),VPN - Copy.XLSX,excel-direct,VPN Server Load,Sheet1
517,890Portal,Default,WFH Analytics Draft,Detailed Insights,Sheet1 (VPN),VPN - Copy.XLSX,excel-direct,Location,Sheet1
533,890Portal,Default,WFH Analytics Draft,Detailed Insights,Sheet1 (VPN),VPN - Copy.XLSX,excel-direct,VPN Warning Zone,Sheet1
534,890Portal,Default,WFH Analytics Draft,Detailed Insights,Sheet1 (VPN),VPN - Copy.XLSX,excel-direct,VPN Employee,Sheet1
513,890Portal,Default,WFH Analytics Draft,Detailed Insights,Sheet1 (VPN),VPN - Copy.XLSX,excel-direct,Date,Sheet1
460,890Portal,Default,WFH Analytics,Detailed Insights,"Sheet1 (VPN),Sheet1 (SLA)","VPN - Copy.XLSX,SLA.XLSX","excel-direct,excel-direct",Closed,Sheet1
466,890Portal,Default,WFH Analytics,Detailed Insights,"Sheet1 (VPN),Sheet1 (SLA)","VPN - Copy.XLSX,SLA.XLSX","excel-direct,excel-direct",Still Open,Sheet1
465,890Portal,Default,WFH Analytics,Detailed Insights,"Sheet1 (VPN),Sheet1 (SLA)","VPN - Copy.XLSX,SLA.XLSX","excel-direct,excel-direct",SLA Met?,Sheet1
464,890Portal,Default,WFH Analytics,Detailed Insights,"Sheet1 (VPN),Sheet1 (SLA)","VPN - Copy.XLSX,SLA.XLSX","excel-direct,excel-direct",Location,Sheet1
462,890Portal,Default,WFH Analytics,Detailed Insights,"Sheet1 (VPN),Sheet1 (SLA)","VPN - Copy.XLSX,SLA.XLSX","excel-direct,excel-direct",Date,Sheet1
459,890Portal,Default,WFH Analytics,Detailed Insights,"Sheet1 (VPN),Sheet1 (SLA)","VPN - Copy.XLSX,SLA.XLSX","excel-direct,excel-direct",Time,Sheet1
784,890Portal,Default,Covid 19 External V6,Human Impact,Sheet2 (Latest Worldometer Data),Latest Worldometer Data.xlsx,excel-direct,Country,Sheet2
783,890Portal,Default,Covid 19 External V6,Human Impact,Sheet2 (Latest Worldometer Data),Latest Worldometer Data.xlsx,excel-direct,Active Cases,Sheet2
638,890Portal,COVID-19,Covid 19 Internal V6,Human Impact,Sheet2 (Latest Worldometer Data),Latest Worldometer Data.xlsx,excel-direct,Country,Sheet2
782,890Portal,Default,Covid 19 External V6,Human Impact,Sheet2 (Latest Worldometer Data),Latest Worldometer Data.xlsx,excel-direct,Total Cases,Sheet2
781,890Portal,Default,Covid 19 External V6,Human Impact,Sheet2 (Latest Worldometer Data),Latest Worldometer Data.xlsx,excel-direct,Total Recovered,Sheet2
778,890Portal,Default,Covid 19 External V6,Human Impact,Sheet2 (Latest Worldometer Data),Latest Worldometer Data.xlsx,excel-direct,Other,Sheet2
639,890Portal,COVID-19,Covid 19 Internal V6,Human Impact,Sheet2 (Latest Worldometer Data),Latest Worldometer Data.xlsx,excel-direct,Total Cases,Sheet2
630,890Portal,COVID-19,Covid 19 Internal V6,Human Impact,Sheet2 (Latest Worldometer Data),Latest Worldometer Data.xlsx,excel-direct,Total Deaths,Sheet2
633,890Portal,COVID-19,Covid 19 Internal V6,Human Impact,Sheet2 (Latest Worldometer Data),Latest Worldometer Data.xlsx,excel-direct,Other,Sheet2
634,890Portal,COVID-19,Covid 19 Internal V6,Human Impact,Sheet2 (Latest Worldometer Data),Latest Worldometer Data.xlsx,excel-direct,Active Cases,Sheet2
486,890Portal,Default,WFH Analytics Draft,Overview,Sheet3 (Asset Movement_WFH_Bangalore),,,NaN,NaN
416,890Portal,Default,WFH Analytics,Overview,Sheet3 (Asset Movement_WFH_Bangalore),,,NaN,NaN
402,890Portal,Default,WFH Analytics,Overview,"Sheet3 (Asset Movement_WFH_Bangalore),Sheet3 (Random Data)","Asset Movement_WFH_Bangalore.xlsx,Random Data.xlsx","excel-direct,excel-direct",VPN Location,Sheet3
401,890Portal,Default,WFH Analytics,Overview,"Sheet3 (Asset Movement_WFH_Bangalore),Sheet3 (Random Data)","Asset Movement_WFH_Bangalore.xlsx,Random Data.xlsx","excel-direct,excel-direct",Asset Used,Sheet3
478,890Portal,Default,WFH Analytics Draft,Overview,Sheet3 (Random Data),Random Data.xlsx,excel-direct,Satisfaction Score - VPN,Sheet3
417,890Portal,Default,WFH Analytics,Overview,Sheet3 (Random Data),Random Data.xlsx,excel-direct,VPN Location,Sheet3
418,890Portal,Default,WFH Analytics,Overview,Sheet3 (Random Data),Random Data.xlsx,excel-direct,Service Quality,Sheet3
419,890Portal,Default,WFH Analytics,Overview,Sheet3 (Random Data),Random Data.xlsx,excel-direct,WFH City,Sheet3
420,890Portal,Default,WFH Analytics,Overview,Sheet3 (Random Data),Random Data.xlsx,excel-direct,Satisfaction Score - VPN,Sheet3
473,890Portal,Default,WFH Analytics Draft,Overview,Sheet3 (Random Data),Random Data.xlsx,excel-direct,Service Quality,Sheet3
471,890Portal,Default,WFH Analytics Draft,Overview,Sheet3 (Random Data),Random Data.xlsx,excel-direct,WFH City,Sheet3
472,890Portal,Default,WFH Analytics Draft,Overview,Sheet3 (Random Data),Random Data.xlsx,excel-direct,VPN Location,Sheet3
475,890Portal,Default,WFH Analytics Draft,Overview,"Sheet3 (Random Data),Sheet3 (Asset Movement_WFH_Bangalore)","Random Data.xlsx,Asset Movement_WFH_Bangalore.xlsx","excel-direct,excel-direct",VPN Location,Sheet3
476,890Portal,Default,WFH Analytics Draft,Overview,"Sheet3 (Random Data),Sheet3 (Asset Movement_WFH_Bangalore)","Random Data.xlsx,Asset Movement_WFH_Bangalore.xlsx","excel-direct,excel-direct",Asset Used,Sheet3
825,890Portal,Default,Workbook for Spanish Insurance(English),Dashboard Great Car Company,Sheet4,sheet_4.xlsx,excel-direct,% of customers,Sheet4
826,890Portal,Default,Workbook for Spanish Insurance(English),Dashboard Great Car Company,Sheet4,sheet_4.xlsx,excel-direct,Grupo de edad,Sheet4
385,890Portal,Default,Workbook for Spanish Insurance v3,Dashboard Great Car Company,Sheet4,sheet_4.xlsx,excel-direct,Tipo de carro,Sheet4
381,890Portal,Default,Workbook for Spanish Insurance v3,Dashboard Great Car Company,Sheet4,sheet_4.xlsx,excel-direct,% of customers,Sheet4
832,890Portal,Default,Workbook for Spanish Insurance(English),Dashboard Great Car Company,Sheet4,sheet_4.xlsx,excel-direct,Tipo de carro,Sheet4
380,890Portal,Default,Workbook for Spanish Insurance v3,Dashboard Great Car Company,Sheet4,sheet_4.xlsx,excel-direct,Grupo de edad,Sheet4
396,890Portal,Default,Workbook for Spanish Insurance v3,Dashboard Great Car Company,Sheet4 (2),insurance analytics file.xlsx,excel-direct,Median RFM,Insurance analytics file$
395,890Portal,Default,Workbook for Spanish Insurance v3,Dashboard Great Car Company,Sheet4 (2),insurance analytics file.xlsx,excel-direct,State,Insurance analytics file$
827,890Portal,Default,Workbook for Spanish Insurance(English),Dashboard Great Car Company,Sheet4 (2),insurance analytics file.xlsx,excel-direct,State,Insurance analytics file$
828,890Portal,Default,Workbook for Spanish Insurance(English),Dashboard Great Car Company,Sheet4 (2),insurance analytics file.xlsx,excel-direct,Median RFM,Insurance analytics file$
937,890Portal,Default,ESG Insights,ESG Insights Dashboard,Sheet4 (ESG Data),ESG Data.xlsx,excel-direct,Renewable energy consumption (% of total final energy consumption),Sheet4
938,890Portal,Default,ESG Insights,ESG Insights Dashboard,Sheet4 (ESG Data),ESG Data.xlsx,excel-direct,Control of Corruption: Estimate,Sheet4
935,890Portal,Default,ESG Insights,ESG Insights Dashboard,Sheet4 (ESG Data),ESG Data.xlsx,excel-direct,Energy imports,Sheet4
934,890Portal,Default,ESG Insights,ESG Insights Dashboard,Sheet4 (ESG Data),ESG Data.xlsx,excel-direct,total (births per woman),Sheet4
933,890Portal,Default,ESG Insights,ESG Insights Dashboard,Sheet4 (ESG Data),ESG Data.xlsx,excel-direct,Fertility rate,Sheet4
939,890Portal,Default,ESG Insights,ESG Insights Dashboard,Sheet4 (ESG Data),ESG Data.xlsx,excel-direct,Forest area (% of land area),Sheet4
942,890Portal,Default,ESG Insights,ESG Insights Dashboard,Sheet4 (ESG Data),ESG Data.xlsx,excel-direct,CO2 emissions (metric tons per capita),Sheet4
936,890Portal,Default,ESG Insights,ESG Insights Dashboard,Sheet4 (ESG Data),ESG Data.xlsx,excel-direct,net (% of energy use),Sheet4
941,890Portal,Default,ESG Insights,ESG Insights Dashboard,Sheet4 (ESG Data),ESG Data.xlsx,excel-direct,Electricity production from coal sources (% of total),Sheet4
944,890Portal,Default,ESG Insights,ESG Insights Dashboard,Sheet4 (ESG Data),ESG Data.xlsx,excel-direct,Year,Sheet4
945,890Portal,Default,ESG Insights,ESG Insights Dashboard,Sheet4 (ESG Data),ESG Data.xlsx,excel-direct,Fossil fuel energy consumption (% of total),Sheet4
946,890Portal,Default,ESG Insights,ESG Insights Dashboard,Sheet4 (ESG Data),ESG Data.xlsx,excel-direct,GINI index (World Bank estimate),Sheet4
943,890Portal,Default,ESG Insights,ESG Insights Dashboard,Sheet4 (ESG Data),ESG Data.xlsx,excel-direct,GDP growth (annual %),Sheet4
940,890Portal,Default,ESG Insights,ESG Insights Dashboard,Sheet4 (ESG Data),ESG Data.xlsx,excel-direct,Energy use (kg of oil equivalent per capita),Sheet4
393,890Portal,Default,Workbook for Spanish Insurance v3,Dashboard Great Car Company,Sheet6 (sheet_6),sheet_6.xlsx,excel-direct,Meses,Sheet6
387,890Portal,Default,Workbook for Spanish Insurance v3,Dashboard Great Car Company,Sheet6 (sheet_6),sheet_6.xlsx,excel-direct,Entre semana noche conduciendo,Sheet6
379,890Portal,Default,Workbook for Spanish Insurance v3,Dashboard Great Car Company,Sheet6 (sheet_6),sheet_6.xlsx,excel-direct,Fin de semana noche conduciendo,Sheet6
394,890Portal,Default,Workbook for Spanish Insurance v3,Dashboard Great Car Company,Sheet6 (sheet_6),sheet_6.xlsx,excel-direct,Distancia,Sheet6
830,890Portal,Default,Workbook for Spanish Insurance(English),Dashboard Great Car Company,Sheet6 (sheet_6),sheet_6.xlsx,excel-direct,Entre semana noche conduciendo,Sheet6
833,890Portal,Default,Workbook for Spanish Insurance(English),Dashboard Great Car Company,Sheet6 (sheet_6),sheet_6.xlsx,excel-direct,Fin de semana noche conduciendo,Sheet6
834,890Portal,Default,Workbook for Spanish Insurance(English),Dashboard Great Car Company,Sheet6 (sheet_6),sheet_6.xlsx,excel-direct,Meses,Sheet6
840,890Portal,Default,Workbook for Spanish Insurance(English),Dashboard Great Car Company,Sheet6 (sheet_6),sheet_6.xlsx,excel-direct,Distancia,Sheet6
2832,890Portal,Default,ts_background_tasks_04.01,TS Background Tasks,TS Background Tasks,workgroup,postgres,Notes,TS Background Tasks Query
2827,890Portal,Default,ts_background_tasks_04.01,TS Background Tasks,TS Background Tasks,,,Started At,TS Background Tasks Query
2828,890Portal,Default,ts_background_tasks_04.01,TS Background Tasks,TS Background Tasks,,,Completed At,TS Background Tasks Query
2849,890Portal,Default,ts_background_tasks_04.01,TS Background Tasks,TS Background Tasks,,,Job Name,TS Background Tasks Query
2847,890Portal,Default,ts_background_tasks_04.01,TS Background Tasks,TS Background Tasks,,,Finish Code,TS Background Tasks Query
2845,890Portal,Default,ts_background_tasks_04.01,TS Background Tasks,TS Background Tasks,,,Notes,TS Background Tasks Query
2844,890Portal,Default,ts_background_tasks_04.01,TS Background Tasks,TS Background Tasks,workgroup,postgres,Item LUID,TS Background Tasks Query
2843,890Portal,Default,ts_background_tasks_04.01,TS Background Tasks,TS Background Tasks,workgroup,postgres,Current Datetime,TS Background Tasks Query
2840,890Portal,Default,ts_background_tasks_04.01,TS Background Tasks,TS Background Tasks,workgroup,postgres,url_namespace,sites
2841,890Portal,Default,ts_background_tasks_04.01,TS Background Tasks,TS Background Tasks,workgroup,postgres,Item Type,TS Background Tasks Query
2839,890Portal,Default,ts_background_tasks_04.01,TS Background Tasks,TS Background Tasks,workgroup,postgres,Data Connection Id,TS Background Tasks Query
2838,890Portal,Default,ts_background_tasks_04.01,TS Background Tasks,TS Background Tasks,workgroup,postgres,Job Name,TS Background Tasks Query
2831,890Portal,Default,ts_background_tasks_04.01,TS Background Tasks,TS Background Tasks,workgroup,postgres,Subscription Workbook Id,TS Background Tasks Query
2836,890Portal,Default,ts_background_tasks_04.01,TS Background Tasks,TS Background Tasks,workgroup,postgres,Completed At,TS Background Tasks Query
2835,890Portal,Default,ts_background_tasks_04.01,TS Background Tasks,TS Background Tasks,workgroup,postgres,Item Id,TS Background Tasks Query
2834,890Portal,Default,ts_background_tasks_04.01,TS Background Tasks,TS Background Tasks,workgroup,postgres,Finish Code,TS Background Tasks Query
2833,890Portal,Default,ts_background_tasks_04.01,TS Background Tasks,TS Background Tasks,workgroup,postgres,Started At,TS Background Tasks Query
2842,890Portal,Default,ts_background_tasks_04.01,TS Background Tasks,TS Background Tasks,workgroup,postgres,Item Name,TS Background Tasks Query
2837,890Portal,Default,ts_background_tasks_04.01,TS Background Tasks,TS Background Tasks,workgroup,postgres,Item Repository Url,TS Background Tasks Query
2830,890Portal,Default,ts_background_tasks_04.01,TS Background Tasks,TS Background Tasks,,,Current Datetime,TS Background Tasks Query
1210,890Portal,Default,Backtest Asset Allocation Dashboard v3,Portfolio Performance,Trade Dates (historical trades for clients (Demo)),historical trades for clients (Demo).xlsx,excel-direct,Date,Trade Dates$
1208,890Portal,Default,Backtest Asset Allocation Dashboard v3,Portfolio Performance,Trade Dates (historical trades for clients (Demo)),historical trades for clients (Demo).xlsx,excel-direct,Exchange,Trade Dates$
1209,890Portal,Default,Backtest Asset Allocation Dashboard v3,Portfolio Performance,Trade Dates (historical trades for clients (Demo)),historical trades for clients (Demo).xlsx,excel-direct,Buy/Sell,Trade Dates$
1211,890Portal,Default,Backtest Asset Allocation Dashboard v3,Portfolio Performance,Trade Dates (historical trades for clients (Demo)),historical trades for clients (Demo).xlsx,excel-direct,Client,Trade Dates$
774,890Portal,Default,Covid 19 External V6,GDP Impact,World GDP Impact (risk_Tab),,,NaN,NaN
628,890Portal,COVID-19,Covid 19 Internal V6,GDP Impact,World GDP Impact (risk_Tab),,,NaN,NaN
1265,890Portal,Default,GHG Emission,Dashboard 1,historical_emission (historical_emissions),historical_emissions.xlsx,excel-direct,Year,historical_emission
1266,890Portal,Default,GHG Emission,Dashboard 1,historical_emission (historical_emissions),historical_emissions.xlsx,excel-direct,Country,historical_emission
1267,890Portal,Default,GHG Emission,Dashboard 1,historical_emission (historical_emissions),historical_emissions.xlsx,excel-direct,Meaure,historical_emission
2581,890Portal,Default,dummy_new,City Level Analysis,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Customs,map_data_inland_1
2580,890Portal,Default,dummy_new,City Level Analysis,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Warehouse Out,map_data_inland_1
2579,890Portal,Default,dummy_new,City Level Analysis,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Pdi Ok,map_data_inland_1
2578,890Portal,Default,dummy_new,City Level Analysis,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Car ID,map_data_inland_1
2539,890Portal,Default,dummy_new,City Level Analysis,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Car Weight,map_data_inland_1
2582,890Portal,Default,dummy_new,City Level Analysis,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,PDI_Entry,map_data_inland_1
2576,890Portal,Default,dummy_new,City Level Analysis,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Pre Warehouse Entry,map_data_inland_1
2575,890Portal,Default,dummy_new,City Level Analysis,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Type Class Car,map_data_inland_1
2577,890Portal,Default,dummy_new,City Level Analysis,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Engine ID,map_data_inland_1
2583,890Portal,Default,dummy_new,City Level Analysis,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Port Arrival,map_data_inland_1
1392,890Portal,Default,dummy_new,Car Track At Port,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Customs,map_data_inland_1
2574,890Portal,Default,dummy_new,City Level Analysis,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Seat Capacity,map_data_inland_1
2584,890Portal,Default,dummy_new,City Level Analysis,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Pre Warehouse Exit,map_data_inland_1
2573,890Portal,Default,dummy_new,City Level Analysis,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Warehouse In,map_data_inland_1
2571,890Portal,Default,dummy_new,City Level Analysis,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,City,map_data_inland_1
2540,890Portal,Default,dummy_new,City Level Analysis,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Dealer_Arrival,map_data_inland_1
2541,890Portal,Default,dummy_new,City Level Analysis,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Ideal Lead Time,map_data_inland_1
2542,890Portal,Default,dummy_new,City Level Analysis,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Retail_Date,map_data_inland_1
2543,890Portal,Default,dummy_new,City Level Analysis,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Production Date,map_data_inland_1
2544,890Portal,Default,dummy_new,City Level Analysis,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Batch ID,map_data_inland_1
2545,890Portal,Default,dummy_new,City Level Analysis,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Destination Port,map_data_inland_1
2546,890Portal,Default,dummy_new,City Level Analysis,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Distance_in_km,map_data_inland_1
2547,890Portal,Default,dummy_new,City Level Analysis,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Dealer_Receipt,map_data_inland_1
2549,890Portal,Default,dummy_new,City Level Analysis,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Dealer_Name,map_data_inland_1
1391,890Portal,Default,dummy_new,Car Track At Port,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Warehouse Out,map_data_inland_1
1390,890Portal,Default,dummy_new,Car Track At Port,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Pdi Ok,map_data_inland_1
1389,890Portal,Default,dummy_new,Car Track At Port,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Car ID,map_data_inland_1
1388,890Portal,Default,dummy_new,Car Track At Port,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Engine ID,map_data_inland_1
1387,890Portal,Default,dummy_new,Car Track At Port,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Pre Warehouse Entry,map_data_inland_1
1386,890Portal,Default,dummy_new,Car Track At Port,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Type Class Car,map_data_inland_1
1385,890Portal,Default,dummy_new,Car Track At Port,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Seat Capacity,map_data_inland_1
1384,890Portal,Default,dummy_new,Car Track At Port,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Warehouse In,map_data_inland_1
1484,890Portal,Default,dummy_new,Car Track At Port,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Ideal Lead Time,map_data_inland_1
2437,890Portal,Default,dummy_new,Dealer Analysis,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Dealer_Name,map_data_inland_1
2438,890Portal,Default,dummy_new,Dealer Analysis,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Warehouse In,map_data_inland_1
2439,890Portal,Default,dummy_new,Dealer Analysis,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Seat Capacity,map_data_inland_1
2440,890Portal,Default,dummy_new,Dealer Analysis,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Type Class Car,map_data_inland_1
2441,890Portal,Default,dummy_new,Dealer Analysis,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Pre Warehouse Entry,map_data_inland_1
2442,890Portal,Default,dummy_new,Dealer Analysis,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Engine ID,map_data_inland_1
2443,890Portal,Default,dummy_new,Dealer Analysis,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Car ID,map_data_inland_1
2444,890Portal,Default,dummy_new,Dealer Analysis,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Pdi Ok,map_data_inland_1
2445,890Portal,Default,dummy_new,Dealer Analysis,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Warehouse Out,map_data_inland_1
2446,890Portal,Default,dummy_new,Dealer Analysis,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Customs,map_data_inland_1
2447,890Portal,Default,dummy_new,Dealer Analysis,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,PDI_Entry,map_data_inland_1
2448,890Portal,Default,dummy_new,Dealer Analysis,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Port Arrival,map_data_inland_1
2436,890Portal,Default,dummy_new,Dealer Analysis,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,City,map_data_inland_1
2449,890Portal,Default,dummy_new,Dealer Analysis,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Pre Warehouse Exit,map_data_inland_1
2451,890Portal,Default,dummy_new,Dealer Analysis,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Dealer_Arrival,map_data_inland_1
2452,890Portal,Default,dummy_new,Dealer Analysis,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Ideal Lead Time,map_data_inland_1
2453,890Portal,Default,dummy_new,Dealer Analysis,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Retail_Date,map_data_inland_1
2454,890Portal,Default,dummy_new,Dealer Analysis,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Production Date,map_data_inland_1
2455,890Portal,Default,dummy_new,Dealer Analysis,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Batch ID,map_data_inland_1
2456,890Portal,Default,dummy_new,Dealer Analysis,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Destination Port,map_data_inland_1
2457,890Portal,Default,dummy_new,Dealer Analysis,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Distance_in_km,map_data_inland_1
2458,890Portal,Default,dummy_new,Dealer Analysis,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Dealer_Receipt,map_data_inland_1
2450,890Portal,Default,dummy_new,Dealer Analysis,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Car Weight,map_data_inland_1
1483,890Portal,Default,dummy_new,Car Track At Port,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Dealer_Arrival,map_data_inland_1
2502,890Portal,Default,dummy_new,Dealer Analysis,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Path No,map_data_inland_1
2504,890Portal,Default,dummy_new,Dealer Analysis,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Average_Cost,map_data_inland_1
1393,890Portal,Default,dummy_new,Car Track At Port,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,PDI_Entry,map_data_inland_1
1345,890Portal,Default,dummy_new,Car Track At Port,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Dealer_Name,map_data_inland_1
1344,890Portal,Default,dummy_new,Car Track At Port,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,City,map_data_inland_1
1343,890Portal,Default,dummy_new,Car Track At Port,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Dealer_Receipt,map_data_inland_1
1342,890Portal,Default,dummy_new,Car Track At Port,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Distance_in_km,map_data_inland_1
1340,890Portal,Default,dummy_new,Car Track At Port,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Batch ID,map_data_inland_1
1339,890Portal,Default,dummy_new,Car Track At Port,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Production Date,map_data_inland_1
1338,890Portal,Default,dummy_new,Car Track At Port,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Retail_Date,map_data_inland_1
1335,890Portal,Default,dummy_new,Car Track At Port,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Car Weight,map_data_inland_1
1334,890Portal,Default,dummy_new,Car Track At Port,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Pre Warehouse Exit,map_data_inland_1
1333,890Portal,Default,dummy_new,Car Track At Port,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Port Arrival,map_data_inland_1
1341,890Portal,Default,dummy_new,Car Track At Port,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Destination Port,map_data_inland_1
2769,890Portal,Default,dummy_new,Glossary,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Warehouse In,map_data_inland_1
2770,890Portal,Default,dummy_new,Glossary,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Seat Capacity,map_data_inland_1
2771,890Portal,Default,dummy_new,Glossary,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Type Class Car,map_data_inland_1
2772,890Portal,Default,dummy_new,Glossary,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Pre Warehouse Entry,map_data_inland_1
2773,890Portal,Default,dummy_new,Glossary,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Engine ID,map_data_inland_1
1370,890Portal,Default,dummy_new,Car Track At Port,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Avg Temp.,map_data_inland_1
1362,890Portal,Default,dummy_new,Car Track At Port,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Path No,map_data_inland_1
2768,890Portal,Default,dummy_new,Glossary,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Dealer_Name,map_data_inland_1
2767,890Portal,Default,dummy_new,Glossary,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,City,map_data_inland_1
2766,890Portal,Default,dummy_new,Glossary,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Dealer_Receipt,map_data_inland_1
2765,890Portal,Default,dummy_new,Glossary,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Distance_in_km,map_data_inland_1
2680,890Portal,Default,dummy_new,Glossary,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Car ID,map_data_inland_1
2681,890Portal,Default,dummy_new,Glossary,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Pdi Ok,map_data_inland_1
2682,890Portal,Default,dummy_new,Glossary,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Warehouse Out,map_data_inland_1
2683,890Portal,Default,dummy_new,Glossary,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Customs,map_data_inland_1
2684,890Portal,Default,dummy_new,Glossary,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,PDI_Entry,map_data_inland_1
2685,890Portal,Default,dummy_new,Glossary,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Port Arrival,map_data_inland_1
2686,890Portal,Default,dummy_new,Glossary,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Pre Warehouse Exit,map_data_inland_1
2687,890Portal,Default,dummy_new,Glossary,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Car Weight,map_data_inland_1
2688,890Portal,Default,dummy_new,Glossary,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Dealer_Arrival,map_data_inland_1
2689,890Portal,Default,dummy_new,Glossary,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,Ideal Lead Time,map_data_inland_1
